Top pages,Clicks,Impressions,CTR,service,category,bato
https://www.tabnak.ir/fa/news/1180602/خبری-که-میلیون‌ها-نفر-در-کل-جهان-را-شاد-می‌کند,16503,142349,11.59%,1,2,0
https://www.tabnak.ir/fa/news/1182871/ضرورت-اجرای-طرح-هندی-سواچ-بهارات-در-ایران,16377,166861,9.81%,3,1,0
https://www.tabnak.ir/fa/news/1172245/جدول-ادواری-تاریخ-لیگ-قهرمانان-اروپا,16375,109272,14.99%,2,5,0
https://www.tabnak.ir/fa/news/1177716/هوادار-پرسپولیس-که-بعداز-گل-دوم-به-استقلال-سکته-کرد,16221,109365,14.83%,2,6,0
https://www.tabnak.ir/fa/news/1182037/جام-جم-دستمزد-اسدی-در-سپاهان-هفته‌‌ای-یک-میلیارد,16149,145699,11.08%,2,7,0
https://www.tabnak.ir/fa/news/1183531/آغاز-درگیری-های-سنگین-در-جبهه-شرقی-اوکراینهشدار-شدیداللحن-پوتین-درباره-استفاده-از-بمب-خوشه‌ای-علیه-روسیه,16031,125371,12.79%,1,1,0
https://www.tabnak.ir/fa/news/1178769/حیوانی-که-از-پدرش-متولد-میشود,15999,122404,13.07%,1,9,0
https://www.tabnak.ir/fa/news/1178590/طلا-ارزان-شد,15971,100893,15.83%,1,0,0
https://www.tabnak.ir/fa/news/1173768/افزایش-سرمایه-جذاب-۲۰-نماد-بورسی-و-فرابورسی,15968,116917,13.66%,2,8,0
https://www.tabnak.ir/fa/news/1177438/به-کدام-محله-تهران-شغال-آباد-می‌گفتند,15606,172661,9.04%,1,8,0
https://www.tabnak.ir/fa/news/1179864/دست-فرمان-راننده-کامیون-در-یک-میلیمتری-چپ-شدن,15599,132794,11.75%,1,4,21
https://www.tabnak.ir/fa/news/1178089/ساپینتو-در-حال-غیرعادی-شیشه-هتل-۵ستاره-تهران-را-شکست,15221,113768,13.38%,2,9,0
https://www.tabnak.ir/fa/news/1173483/یک-عرضه-اولیه-جدید-در-راه-است,15040,120161,12.52%,6,3,0
https://www.tabnak.ir/fa/news/1173847/سازمان-هواشناسی-هشدار-نارنجی-صادر-کرد,14969,112562,13.3%,1,7,0
https://www.tabnak.ir/fa/news/1183669/افتتاح-سد-حاشیه‌دار-چمشیر-با-حضور-مقام-مسئولی-که-خط-و-نشان-کشید-و-بعد-به-سکوت-فرو-رفت,14942,170941,8.74%,3,9,0
https://www.tabnak.ir/fa/news/1173805/رئیس‌جمهور-آذربایجان-سفارت-ما-در-تهران-بسته-است,14941,110519,13.52%,1,5,0
https://www.tabnak.ir/fa/news/1178363/تصاویر-منتشرشده-از-افغانستان-در-رسانه‌های-خارجی,14869,156216,9.52%,1,3,0
https://www.tabnak.ir/fa/news/1178799/مهاجران-افغان-در-حال-خروج-از-ایران,14852,204581,7.26%,1,9,0
https://www.tabnak.ir/fa/news/1176703/بازتاب-رونمایی-از-موشک-خیبر-ایران-در-آمریکا,14715,117065,12.57%,1,3,0
https://www.tabnak.ir/fa/news/1182897/دستور-وزیر-اقتصاد-به-سازمان-مالیاتی,14653,135262,10.83%,1,7,0
https://www.tabnak.ir/fa/news/1181360/خبر-مهم-برای-دارندگان-یک-عرضه-اولیه-خاص,14644,135515,10.81%,6,0,0
https://www.tabnak.ir/fa/news/1178608/فیلم-دعوا-و-اعتراض-به-تقلب-در-امتحانات-نهایی,14524,158602,9.16%,1,8,0
https://www.tabnak.ir/fa/news/1172325/کارشناسی-داوری-دربی-۱۰۰-با-۴داور-دو-پنالتی,14475,71083,20.36%,2,5,0
https://www.tabnak.ir/fa/news/1182118/جزئیات-نشست-شورای-امنیت-درباره-اجرای-قطعنامه-۲۲۳۱,14343,152725,9.39%,1,8,0
https://www.tabnak.ir/fa/news/1177296/اولین-لیست-عنایتی-در-تیم-امید-۳۵نفر-بدون-پرسپولیسی,14340,102221,14.03%,2,6,0
https://www.tabnak.ir/fa/news/1182201/تاکید-بر-لغو-تحریم‌ها-علیه-ایران-در-شورای-امنیت,14249,146069,9.75%,1,1,0
https://www.tabnak.ir/fa/news/1177774/برای-خرید-لاستیک-دولتی-چه-باید-کرد,14246,206704,6.89%,1,4,0
https://www.tabnak.ir/fa/news/1183410/انتقال-بیش-از-۴-هزار-تبعه-افغان-از-گذر-مرزی-زابل,14241,232524,6.12%,1,0,0
https://www.tabnak.ir/fa/news/1184046/راهکارهای-ساده-برای-داشتن-دستگاه-گوارش-سالم,14217,154483,9.2%,1,6,0
https://www.tabnak.ir/fa/news/1175125/پیش-بینی-از-وضعیت-بازار-طلا-و-سکه,14106,121813,11.58%,1,5,0
https://www.tabnak.ir/fa/news/1173983/نظر-پزشکیان-درباره-جابجایی‌ها-در-کابینه-رئیسی,14003,94770,14.78%,4,3,0
https://www.tabnak.ir/fa/news/1182654/تکذیب-آتش‌-زدن-مغازه‌-های-افغانستانی‌-ها-در-سراوان,13956,125244,11.14%,1,4,0
https://www.tabnak.ir/fa/news/1174416/تصاویری-از-مسابقات-دوی-ماراتن-خبرساز-زنان-در-شیراز,13781,118658,11.61%,1,6,0
https://www.tabnak.ir/fa/news/1172536/قبل-از-حرف-زدن-با-عروس-هلندی-بخوانید,13763,119842,11.48%,1,6,0
https://www.tabnak.ir/fa/news/1177906/پیش‌بینی-رییس-اتحادیه-طلا-از-قیمت‌ها,13559,134633,10.07%,1,6,0
https://www.tabnak.ir/fa/news/1176677/یقه-آنان-که-در-برابر-طالبان-بی‌عرضگی-کردند-می‌گیریم,13473,99006,13.61%,4,7,0
https://www.tabnak.ir/fa/news/1183673/نحوه-محاسبه-و-تاثیر-معدل-در-کنکور-۱۴۰۲,13421,196608,6.83%,1,3,0
https://www.tabnak.ir/fa/news/1182979/یک-برنامه-محبوب-دیگر-از-صداوسیما-رفت,13380,135729,9.86%,1,9,0
https://www.tabnak.ir/fa/news/1177903/روحانی-احمدی‌نژاد-لاریجانی-در-مراسم-سالگرد-امامره,13345,144882,9.21%,1,3,0
https://www.tabnak.ir/fa/news/1178009/اخراج-منصوریان-سرمربی-سابق-پرسپولیس-در-فولاد,13284,95728,13.88%,2,9,0
https://www.tabnak.ir/fa/news/1173517/اولین-واکنش-رونالدو-به-جدایی-از-نامزدش-جورجینا,13161,108866,12.09%,2,7,0
https://www.tabnak.ir/fa/news/1183887/افشاگری-داور-سرشناس-از-رشوه-سکه-مدیرعامل-تیم-صنعتی,13157,102156,12.88%,2,7,0
https://www.tabnak.ir/fa/news/1171974/تکلیف-حقوق-سربازان-در-سال-۱۴۰۲-چه-می‌شود,13119,180100,7.28%,1,4,0
https://www.tabnak.ir/fa/news/1180116/اصفهان-در-آستانه-سقوط-جمعیتی,12925,149016,8.67%,1,6,0
https://www.tabnak.ir/fa/news/1176169/معاون-وزیر-کشاورزی-می‌توانیم-آب-مورد-نیاز-دو-میلیارد-نفر-را-تأمین-کنیم-دانشیار-دانشگاه-تهران-در-شرایط-تخیلی-هم-ایران-نمی‌تواند-میزبان-۲-میلیارد-نفر-باشد,12905,162330,7.95%,1,9,0
https://www.tabnak.ir/fa/news/1177381/طالبان-تعدادی-از-اتباع-افغانستانی-را-از-ایران-خارج-کرد,12885,163348,7.89%,4,1,0
https://www.tabnak.ir/fa/news/1179525/در-آستانه-سرمربیگری-استقلال-نکونام-عکس-با-علی-کریمی-را-از-صفحه‌اش-حذف-کرد,12706,101337,12.54%,2,5,0
https://www.tabnak.ir/fa/news/1177487/مهمان-های-متفاوت-روستای-تبریزی,12687,96014,13.21%,1,7,0
https://www.tabnak.ir/fa/news/1179855/ترکیه-به-دلیل-بحران-اقتصادی-در-حال-فروپاشی-است,12662,126403,10.02%,1,5,0
https://www.tabnak.ir/fa/news/1178781/بازگشت‌-به‌-کار-مدیرِ-فسادستیز-در-بابل,12504,104672,11.95%,1,1,0
https://www.tabnak.ir/fa/news/1181682/تحریم-از-سفره-مردم-نرفت-۲۰-جور-مالیات-هم-اضافه-شد,12439,138254,9%,1,2,0
https://www.tabnak.ir/fa/news/1178591/برخورد-دو-هواپیمای-مسافربری-در-ژاپن,12409,100785,12.31%,1,1,0
https://www.tabnak.ir/fa/news/1180030/منافقی‌-که-در-کمپ-آلبانی-کشته-شد-که-بود,12399,65947,18.8%,1,0,0
https://www.tabnak.ir/fa/news/1175795/سامانه-بارشی-از-غرب-وارد-کشور-می‌شود,12305,116161,10.59%,1,5,0
https://www.tabnak.ir/fa/news/1173811/طرد-۲۴۵۲-نفر-از-اتباع-افغانستانی-از-پایانه-مرزی-میلک,12236,91264,13.41%,1,1,0
https://www.tabnak.ir/fa/news/1181704/پیام-صوتی-جدید-رئیس-گروه-واگنر,12204,68414,17.84%,1,4,0
https://www.tabnak.ir/fa/news/1174355/خیز-مسی-برای-عبور-از-دایی-در-۲بازی-آسان-آسیایی,12202,79457,15.36%,2,5,0
https://www.tabnak.ir/fa/news/1181031/ناوالنی-و-خبر-راهپیمایی-سربازان-واگنر-به-سمت-مسکو,12184,107012,11.39%,1,1,0
https://www.tabnak.ir/fa/news/1175214/ماجرای-لغو-عمل-جراحی-پیوند-قرنیه-یک-بیمار-در-شیراز,12168,98717,12.33%,1,4,0
https://www.tabnak.ir/fa/news/1177065/عاقبت-نرخ‌گذاری-صوری-در-بازار-مسکن-پردیس,12019,109703,10.96%,1,5,0
https://www.tabnak.ir/fa/news/1176544/ترفند-عجیب-دانش-آموز-برای-گرفتن-نمره-از-معلم,11895,157596,7.55%,1,4,0
https://www.tabnak.ir/fa/news/1181077/نکونام-بازیکنانی-می‌خواهیم-که-به-استقلال-نمی‌آیند,11882,76477,15.54%,2,7,0
https://www.tabnak.ir/fa/news/1178624/مهم-ترین-خبر-از-عرضه-اولیه-فردا-که-باید-بدانید,11875,117075,10.14%,6,4,0
https://www.tabnak.ir/fa/news/1183378/داستان-شلیک-مشهور-صدام-حسین-با-تفنگ-روحیه-غرورآفرین-یک-رزمنده-پس-از-عملیات-سفر-ایرانی‌ها-به-ژاپن-برای-کار-نحوه-ترور-محمد-انور-السادات-توسط-خالد-اسلامبولی,11782,269042,4.38%,1,8,0
https://www.tabnak.ir/fa/news/1182235/کمبود-کدام-ویتامین-باعث-عصبانیت-می‌شود-,11738,142589,8.23%,1,5,0
https://www.tabnak.ir/fa/news/1180476/میرسلیم-صرفه-اقتصادی-با-واردات-خودرو-است,11715,123100,9.52%,1,6,0
https://www.tabnak.ir/fa/news/1183364/۱۰-روش-کاربردی-برای-افزایش-سرمای-کولر-آبی,11613,310739,3.74%,1,4,0
https://www.tabnak.ir/fa/news/1175886/کدام-نماد‌ها-مجمع-افزایش-سرمایه-برگزار-می‌کنند,11558,81276,14.22%,2,6,0
https://www.tabnak.ir/fa/news/1176234/پیشگیری-و-رفع-شوره-کولر-آبی-با-چند-کار-ساده,11533,148709,7.76%,1,4,0
https://www.tabnak.ir/fa/news/1175623/فیلم-ماساژ-خانم-معلم-توسط-دانش-آموزان-به-نشانه-تشکر,11520,142987,8.06%,1,3,0
https://www.tabnak.ir/fa/news/1176591/هشدار-زرد-هواشناسی-درباره-نفوذ-دو-سامانه-جوّی-به-کشور,11432,75461,15.15%,1,1,0
https://www.tabnak.ir/fa/news/1179972/اختلاف-بین-نمرات-مصححین-برگه‌های-امتحان-نهایی,11384,116448,9.78%,1,2,0
https://www.tabnak.ir/fa/news/1177321/دلایل-جرم-بودن-کاشت-یک-درخت-در-ایران,11298,107620,10.5%,1,1,0
https://www.tabnak.ir/fa/news/1179894/اینجا-اراذل-و-اوباش-را-زنده-زنده-می‌سوزانند,11297,69665,16.22%,1,4,21
https://www.tabnak.ir/fa/news/1178388/کاهش-شدید-قیمت-خودرو-در-بازار-جدول,11284,106000,10.65%,1,8,0
https://www.tabnak.ir/fa/news/1182050/ستاره-استقلال-گرانترین-بازیکن-پرسپولیس-گرانترین-تیم,11274,77725,14.5%,2,0,0
https://www.tabnak.ir/fa/news/1182493/جزئیات-مهم-از-افزایش-سرمایه-یک-عرضه-اولیه,11213,100688,11.14%,6,3,0
https://www.tabnak.ir/fa/news/1182446/کشف-نیم-کیلو-تریاک-از-داخل-یک-جفت-کفش,11206,120681,9.29%,1,6,0
https://www.tabnak.ir/fa/news/1175468/امشب-یخبندان-این-مناطق-از-کشور-را-فرامی‌گیرد,11159,77566,14.39%,1,8,0
https://www.tabnak.ir/fa/news/1176576/معرفی-انواع-کوییک-و-تفاوت-هایشان,11070,114583,9.66%,1,6,0
https://www.tabnak.ir/fa/news/1178199/زیبایی-زنان-دوره-قاجار-برخلاف-آنچه-تا-به-حال-دیده‌اید,11064,92773,11.93%,1,9,0
https://www.tabnak.ir/fa/news/1179140/گل-افغانستان-به-ایران-با-گزارش-افغانی-بغض-۳۵میلیونی,11022,153521,7.18%,2,0,0
https://www.tabnak.ir/fa/news/1180414/درس-عبرت-واگنر‌های-ایرانی-برای-پریگوژینتهدید-به-استیضاح-برای-اجرای-قانونوضعیت-بغرنج-پوتین,11003,83089,13.24%,1,4,0
https://www.tabnak.ir/fa/news/1175532/بازداشت-۲۳-دختر-و-پسر-در-پارتی-مختلطی-در-رودهن,10998,103176,10.66%,1,2,0
https://www.tabnak.ir/fa/news/1179667/قوه‌قضاییه-خواهر-علی-کریمی-با-۷۷۰میلیارد-چک-زندانی-است,10982,116582,9.42%,2,7,0
https://www.tabnak.ir/fa/news/1175036/خبر-مهم-برای-متقاضیان-عرضه-اولیه-در-بورس,10967,71865,15.26%,6,6,0
https://www.tabnak.ir/fa/news/1183207/تصویر-جنجالی-ملایعقوب-و-ملابرادر-در-کتاب‌های-درسی,10902,162352,6.72%,1,7,0
https://www.tabnak.ir/fa/news/1180837/خبر-مهم-برای-متقاضیان-عرضه-اولیه-در-بورس,10891,99624,10.93%,6,7,0
https://www.tabnak.ir/fa/news/1177285/۱۵-میلیارد-اموال-مسروقه-در-مخفیگاه-سارق,10875,133252,8.16%,1,5,0
https://www.tabnak.ir/fa/news/1182820/فردا-منتظر-یک-عرضه-اولیه-در-بورس-باشید,10855,107711,10.08%,6,0,0
https://www.tabnak.ir/fa/news/1180529/قارتال-تراکتور-را-آنفالو-کرد-اخباری-در-گل-گهر,10836,98977,10.95%,2,9,0
https://www.tabnak.ir/fa/news/1179211/مشاغلی-که-مشمول-تبصره-ماده-۱۰۰-مالیات-نمی‌شوند,10807,126422,8.55%,1,1,0
https://www.tabnak.ir/fa/news/1176514/معافیت-سربازان-دارای-فرزند-به-یک-شرط,10783,106662,10.11%,1,4,0
https://www.tabnak.ir/fa/news/1178763/جزییات-عرضه-اولیه-نیان,10747,105181,10.22%,2,3,0
https://www.tabnak.ir/fa/news/1184038/کدام-نوع-پیاز-خاصیت-بیشتری-دارد,10717,178834,5.99%,1,8,0
https://www.tabnak.ir/fa/news/1181495/اختصاصی-تابناک-از-دلیل-کارشکنی-آمریکا-در-صدور-ویزای-تیم-ملی-والیبال-کتمان-تخلف-۲سال-قبل-توسط-فدراسیون-ایران-در-فرودگاه-شیکاگو-چه-گذشت,10682,109921,9.72%,2,5,0
https://www.tabnak.ir/fa/news/1181334/توضیح-دوباره-قوه-قضاییه-درباره-حکم-محکومیت-طبری,10679,106366,10.04%,1,4,0
https://www.tabnak.ir/fa/news/1180654/بلاروس-ورود-پریگوژین-را-تایید-نکرد,10673,113233,9.43%,1,4,0
https://www.tabnak.ir/fa/news/1179860/آمریکا-در-اثر-جنگ-اوکراین-مجبور-به-مذاکره-با-ایران-شد,10635,65838,16.15%,1,0,0
https://www.tabnak.ir/fa/news/1177816/کمک-داور-دربی-۱۰۱-تا-اطلاع-ثانوی-محروم-شد,10485,119786,8.75%,2,6,0
https://www.tabnak.ir/fa/news/1182721/جلوگیری-از-طوفان‌های-ریزگرد-با-خاویار-گیاهی,10479,134294,7.8%,1,1,0
https://www.tabnak.ir/fa/news/1181518/بیرانوند-تا-ظهر-امروز-استقلالی-می‌شود,10472,62333,16.8%,2,8,0
https://www.tabnak.ir/fa/news/1180019/سهمیه‌-ایران-در-لیگ-قهرمانان-رسماً-رونمایی-شد,10433,118352,8.82%,1,9,0
https://www.tabnak.ir/fa/news/1183412/بازداشت-عوامل-برگزاری-پارتی-مختلط-در-بابل,10354,127489,8.12%,1,2,0
https://www.tabnak.ir/fa/news/1183189/یک-روش-ساده-برای-پاک‌سازی-بدن-و-دفع-سموم,10317,133098,7.75%,1,9,0
https://www.tabnak.ir/fa/news/1179718/بخشنامه‌ای-برای-بانک‌ها-به-مردم-وام-۳۰۰-میلیونی-بدهید-حداکثر-دو-ضامن-از-سیم-کارت-و-یارانه-تا-سهام-عدالت-و-خودرو-آیا-بانک‌ها-بازهم-سنگ-اندازی-می‌کنند,10293,151486,6.79%,6,8,0
https://www.tabnak.ir/fa/news/1181385/علائم-۳-سرطان-شایع-و-روش‌های-پیشگیری-از-آن‌ها,10293,91250,11.28%,1,5,0
https://www.tabnak.ir/fa/news/1182225/بازداشت-دادستان-یکی-از-شهر‌های-استان-مازندران,10284,64910,15.84%,1,5,0
https://www.tabnak.ir/fa/news/1179542/افزایش-سرمایه-۵۰-درصدی-نماد-عرضه-اولیه,10113,78575,12.87%,6,2,0
https://www.tabnak.ir/fa/news/1177383/سفر-محرمانه-مشاور-ارشد-بایدن-به-عمان-درباره-برجام-بسته-شدن-پرونده-سه-مکان-ادعایی-آژانسرابرت-مالی-هدف-ما-رسیدن-به-یک-نتیجه-دیپلماتیک-با-ایران-است,10080,200367,5.03%,1,3,0
https://www.tabnak.ir/fa/news/1179904/نکونام-با-وساطت-دبیر-سرمربی-استقلال-شد,10078,56305,17.9%,2,4,0
https://www.tabnak.ir/fa/news/1177770/تصاویر-جنجالی-از-نشست-وزیر-کشور,10063,111948,8.99%,1,0,0
https://www.tabnak.ir/fa/news/1182496/قطع-اینترنت-هم-جلوی-تقلب-را-نگرفت-باید-کنکور-را-قطع-کرد,9933,160515,6.19%,3,6,0
https://www.tabnak.ir/fa/news/1182242/واکنش-کنایه‌آمیز-عباس-عبدی-به-عکس-باهنر-با-بدنسازها,9870,51246,19.26%,4,2,0
https://www.tabnak.ir/fa/news/1182281/کشف-جسد-جوان-غرق-شده-در-سد-کرج,9868,121723,8.11%,1,1,0
https://www.tabnak.ir/fa/news/1176369/زمان-تغییر-ساعت-کاری-ادارات-تهران-اعلام-شد,9842,113716,8.65%,1,9,0
https://www.tabnak.ir/fa/news/1176765/ویولن-نوازی-زیبای-دختر-دانش-آموز-در-کلاس-درس,9721,117338,8.28%,1,5,0
https://www.tabnak.ir/fa/news/1174928/رونمایی-از-چهره-کوروش-کبیر-توسط-هوش-مصنوعی,9674,112550,8.6%,1,8,41
https://www.tabnak.ir/fa/news/1177905/روش-جدید-دانشمندان-برای-معکوس-کردن-دیابت,9645,65624,14.7%,1,5,0
https://www.tabnak.ir/fa/news/1179746/طالبان-لطف-۲۰-سال-اخیر-ایران-را-فراموش-نکند-محرومیت-نیم-قرنی-ایران-از-حق‌آبه-هیرمند-زنگ-خطر-تامین-آب-شرب-در-سیستان-آب-جیره‌بندی-می‌شود,9633,102670,9.38%,4,6,0
https://www.tabnak.ir/fa/news/1176083/توقف-تولید-۴-خودرو-کرمان-موتور-با-اصرار-شورای-رقابت,9463,80939,11.69%,1,3,0
https://www.tabnak.ir/fa/news/1182407/نقش-رسانه-در-دستگیری-یک-دادستان,9460,98917,9.56%,4,7,0
https://www.tabnak.ir/fa/news/1176620/کدام‌یک-از-فرزندان-اصحاب-قدرت-به-سراوان-می‌روند,9453,82076,11.52%,4,0,0
https://www.tabnak.ir/fa/news/1180443/خواص-معجزه‌آسای-سنجد,9444,144498,6.54%,1,3,0
https://www.tabnak.ir/fa/news/1178332/۱٠۶-هزار-میلیارد-تومان-بدهی-تأمین-اجتماعی-تسویه-شد,9423,159368,5.91%,1,2,0
https://www.tabnak.ir/fa/news/1176311/فرق-لندکروز-و-۲۰۶-به-روایت-تصویر,9386,48195,19.48%,1,1,0
https://www.tabnak.ir/fa/news/1179271/صادرات-بنزین-ایران-به-افغانستان-طالبان-بنزین-را-پس-فرستاد-فیلم,9332,76181,12.25%,1,1,0
https://www.tabnak.ir/fa/news/1175367/توقیف-بنز-۱۲۰-میلیاردی-در-اصفهان,9236,92937,9.94%,1,7,0
https://www.tabnak.ir/fa/news/1183288/ثبت-نام-محصولات-مدیران-خودرو-در-دوره-دوم-سامانه,9210,99909,9.22%,1,8,0
https://www.tabnak.ir/fa/news/1183716/همتی-این-۵-عامل-جلوی-رشد-اقتصادی-ایران-را-گرفته,9170,125695,7.3%,1,6,0
https://www.tabnak.ir/fa/news/1179439/حال‌وهوای-خوابگاه‌های-دانشجویی-درفصل-امتحانات,8972,89985,9.97%,1,9,0
https://www.tabnak.ir/fa/news/1183156/طبیعت-زیبای-مرز-بین-ایران-و-عراق,8947,119576,7.48%,1,6,0
https://www.tabnak.ir/fa/news/1173228/عامل-برخورد-عمدی-با-یک-روحانی-بازداشت-شد,8934,89832,9.95%,1,8,0
https://www.tabnak.ir/fa/news/1180428/مرحله-جدید-ثبت‌نام-وام-بازنشستگان-تامین-اجتماعی,8870,93514,9.49%,1,8,0
https://www.tabnak.ir/fa/news/1182164/مهدی-قایدی-به-الاتحاد-کلبا-پیوست,8827,91534,9.64%,2,4,0
https://www.tabnak.ir/fa/news/1180049/عوامل-مهم-در-بروز-سنگ-کلیه,8822,94104,9.37%,1,9,0
https://www.tabnak.ir/fa/news/1183427/رد-درخواست-آمریکا-برای-اجرای-حکم-علیه-اموال-ایران,8808,117868,7.47%,1,7,0
https://www.tabnak.ir/fa/news/1182218/با-همسان‌سازی-حقوق-بازنشستگان-چقدر-افزایش-می‌یابد,8795,64012,13.74%,1,8,0
https://www.tabnak.ir/fa/news/1182842/اولین-اظهارات-رائفی‌پور-از-عربستان,8770,77103,11.37%,4,2,0
https://www.tabnak.ir/fa/news/1172186/فعال-شدن-دو-سامانه-جوّی-و-هشدار-زرد-هواشناسی,8734,56948,15.34%,1,6,0
https://www.tabnak.ir/fa/news/1179136/پسر-بچه-خوش-صدا-و-ترانه‌ای-زیبا-از-محسن-لرستانی,8667,87099,9.95%,1,6,0
https://www.tabnak.ir/fa/news/1176220/سقف-فروش-ارز-برای-زائران-حج-تمتع-اعلام-شد,8647,100773,8.58%,1,0,0
https://www.tabnak.ir/fa/news/1183822/تصاویر-جالب-از-حضور-زنان-اوکراینی-در-جبهه ,8601,101044,8.51%,1,2,20
https://www.tabnak.ir/fa/news/1179529/فواید-قیسی-زردآلو-و-روش-تهیه,8600,115331,7.46%,1,9,0
https://www.tabnak.ir/fa/news/1183050/هشدار-طوفان-به-۱۰-استان,8582,86285,9.95%,1,0,0
https://www.tabnak.ir/fa/news/1174895/نخستین-فرمانده-snsf-که-بود,8551,105738,8.09%,1,5,0
https://www.tabnak.ir/fa/news/1184005/با-افت-۲-نمره‌ای-معدل-دوازدهمی‌ها-چه-کنیم,8456,104301,8.11%,1,5,0
https://www.tabnak.ir/fa/news/1175626/فیلمی-از-دعوای-متفاوت-دختران-دانش-آموز-درکلاس-درس,8449,94716,8.92%,1,6,0
https://www.tabnak.ir/fa/news/1178104/آبمیوه-مسموم-برای-شکار-۹-زن-تهرانی,8400,88796,9.46%,1,4,0
https://www.tabnak.ir/fa/news/1182997/خبر-مهم-برای-متقاضیان-عرضه-اولیه-هفته-آینده,8316,81366,10.22%,6,7,0
https://www.tabnak.ir/fa/news/1180083/۲۶-سالگی-پسر-بچه-تلویزیون,8304,60764,13.67%,1,3,0
https://www.tabnak.ir/fa/news/1178357/آیا-مصرف-کله-پاچه-مفید-است,8300,112724,7.36%,1,7,0
https://www.tabnak.ir/fa/news/1172836/سه-نماد-بورسی-با-بیشترین-افزایش-قیمت-کدامند,8282,52876,15.66%,6,6,0
https://www.tabnak.ir/fa/news/1179074/سنگ‌پرانی-به-خودروهای-عبوری-در-اتوبان-پاسداران-تبریز,8270,67951,12.17%,1,4,0
https://www.tabnak.ir/fa/news/1177406/نایب-رئیس-مجلس-۲۹-بار-اثاث-کشی-کرده‌ام,8251,86597,9.53%,1,6,0
https://www.tabnak.ir/fa/news/1172938/تصاویر-کودکی-گلنار-گیلدخت,8231,62900,13.09%,1,8,0
https://www.tabnak.ir/fa/news/1180418/عقب‌نشینی-پریگوژین-خشم-ادمین-کانال-واگنر-را-برانگیخت,8231,57616,14.29%,1,8,0
https://www.tabnak.ir/fa/news/1183483/اجاره-خانه-در-بندرعباس-چقدر-است,8209,73720,11.14%,1,3,0
https://www.tabnak.ir/fa/news/1181439/طارمی-نیمه-منچستری-شد,8161,54336,15.02%,1,9,0
https://www.tabnak.ir/fa/news/1180661/مهره-اخراجی-کی‌روش-مربی-گل‌گهر-شد,8099,61743,13.12%,2,1,0
https://www.tabnak.ir/fa/news/1175252/کدام-بیماری‌ها-با-بوی-بدن-تشخیص-داده-می‌شوند,8047,67666,11.89%,1,2,0
https://www.tabnak.ir/fa/news/1181761/تصاویر-تمرینات-نظامی-در-دوران-قاجار,8004,119530,6.7%,1,1,0
https://www.tabnak.ir/fa/news/1179162/اعلام-آمادگی-گسترده-ناتو-برای-تقابل-مستقیم-با-روسیه,7998,36206,22.09%,1,2,0
https://www.tabnak.ir/fa/news/1176932/دلایل-جنگ-طالبان-با-ایران-و-یک-نماد-عجیب,7960,48316,16.47%,1,2,0
https://www.tabnak.ir/fa/news/1180312/کودکانی-که-پیر-به-دنیا-می‌آیند,7847,56839,13.81%,1,2,0
https://www.tabnak.ir/fa/news/1181480/طالبان-فرمان-بستن-تمام-آرایشگاه‌های-زنانه-را-صادر-کرد,7822,95510,8.19%,1,0,0
https://www.tabnak.ir/fa/news/1173441/مدودف-ما-باید-تمام-سرزمین‌های-خود-را-پس-بگیریم,7794,55801,13.97%,1,1,0
https://www.tabnak.ir/fa/news/1179051/جزئیات-مهم-از-چهار-عرضه-اولیه-جدید-بورس,7731,86363,8.95%,6,1,0
https://www.tabnak.ir/fa/news/1172358/۱۰-خبر-مهم-برای-بورس-فردا-را-از-دست-ندهید,7725,49305,15.67%,6,8,0
https://www.tabnak.ir/fa/news/1179842/عرضه-اولیه-جدید-در-راه-است,7723,60202,12.83%,6,2,0
https://www.tabnak.ir/fa/news/1178702/یک-خانه-تیمی-با-۷۰-معتاد-تخریب-شد,7693,78415,9.81%,1,2,0
https://www.tabnak.ir/fa/news/1174543/۲۹-بیمارستان-روی-گسل‌های-زلزله-تهران,7629,72928,10.46%,1,3,0
https://www.tabnak.ir/fa/news/1175455/ورود-سامانه-بارشی-جدید-به-کشور,7626,60600,12.58%,1,5,0
https://www.tabnak.ir/fa/news/1181816/استوری-شبانه-بیرانوند-خطاب-به-هواداران-پرسپولیس,7621,41597,18.32%,2,6,0
https://www.tabnak.ir/fa/news/1179226/وضعیت-جاده-چالوس-پس-از-سیل-و-خرابی‌ها,7615,94740,8.04%,1,6,0
https://www.tabnak.ir/fa/news/1180836/کرمان-میزبان-پرورش-اندام-انتخابی-تیم-ملی-جهانی-شد,7609,89548,8.5%,2,6,0
https://www.tabnak.ir/fa/news/1179102/زمان-اعلام-نتایج-قرعه-کشی-سامانه-یکپارچه,7607,73552,10.34%,1,2,0
https://www.tabnak.ir/fa/news/1180908/ساعت-کاری-ادارات-تغییری-نخواهد-کرد,7591,85292,8.9%,1,8,0
https://www.tabnak.ir/fa/news/1177834/مراسم-شب-سالگرد-ارتحال-امام-باحضور-رئیس‌جمهور,7569,60992,12.41%,1,4,0
https://www.tabnak.ir/fa/news/1178882/وقوع-نبردهای-سنگین-در-جنوب-و-شرق-اوکراینآغاز-بزرگ‌ترین-رزمایش-هوایی-ناتو-در-اروپا-اختلاف-شدید-ارتش-روسیه-با-گروه-واگنر,7559,79069,9.56%,1,2,0
https://www.tabnak.ir/fa/news/1182284/تقسیم-ثروت-۶-میلیارد-یورویی-برلوسکونی,7555,78217,9.66%,1,4,0
